nieve,snow,https://drive.google.com/uc?export=download&id=1Xeh5NfSMtj1ouWCF5RkHCb0LdDBMdu7l,https://upload.wikimedia.org/wikipedia/commons/b/b2/LL-Q1321_%28spa%29-Rodelar-nieve.wav,nyeh-bay
neumáticos,tire,https://drive.google.com/uc?export=download&id=1k52628bIpNclIGH9QWLOLA79Jh0ZuKYT,file:///Users/parker/Downloads/pronunciation_es_neuma%CC%81ticos.mp3,neyoo-mah-tee-koh
pintar,paint,https://drive.google.com/uc?export=download&id=1CHBO5Q0q4rYIBXtZzA5THlDgwOleV2Mm,https://upload.wikimedia.org/wikipedia/commons/e/e0/LL-Q1321_%28spa%29-AdrianAbdulBaha-pintar.wav,pintar
volar,fly,https://drive.google.com/uc?export=download&id=1fLzdL4Zlc-iO8J9mTVxBABCl3R9HKH5P,https://upload.wikimedia.org/wikipedia/commons/6/62/LL-Q1321_%28spa%29-Rodelar-volar.wav,bow-lahr
caer,fall,https://drive.google.com/uc?export=download&id=1COgolAu0_sfAxKvdEkmkt6UCT4GDgauN,https://en.wiktionary.org/wiki/File:LL-Q1321_(spa)-Rodelar-caer.wav,kah-er
grito,cry,https://drive.google.com/uc?export=download&id=19YEYkThXfwtN6zelusBX8hAwsu67tWRe,https://upload.wikimedia.org/wikipedia/commons/1/1b/LL-Q1321_%28spa%29-AdrianAbdulBaha-grito.wav,gree-toh
máquina,machine,https://drive.google.com/uc?export=download&id=1NH6lQaK4MOwSyWwqTuABvn0eaTCgOgM8,https://upload.wikimedia.org/wikipedia/commons/c/cf/LL-Q1321_%28spa%29-AdrianAbdulBaha-m%C3%A1quina.wav,mah-key-nah
estrella,star,https://drive.google.com/uc?export=download&id=13_8wuPbIJ58KO7YrrhEI0bBOHeBsAmRK,https://upload.wikimedia.org/wikipedia/commons/2/25/Es-us-estrella.ogg,es-tre-ya
caja,box,https://drive.google.com/uc?export=download&id=1UzWuKF8KD7aOrfP21Fn_aShtT3QHFh1A,https://upload.wikimedia.org/wikipedia/commons/9/9c/LL-Q1321_%28spa%29-AdrianAbdulBaha-caja.wav,kah-hah
campo,field,https://drive.google.com/uc?export=download&id=1VJLms6Iv2l3dvdySML0LeYnyPQptkLNp,https://upload.wikimedia.org/wikipedia/commons/b/b5/Es-am-lat-campo.ogg,cam-poh
belleza,beauty,https://drive.google.com/uc?export=download&id=1dBNTK97PkPdxBK4OtF-G_BCqq6ENfmAu,https://upload.wikimedia.org/wikipedia/commons/a/ac/LL-Q1321_%28spa%29-AdrianAbdulBaha-belleza.wav,bey-yeh-thah
manejar,drive,https://drive.google.com/uc?export=download&id=1fDo5uH52AVJcbgh70TcKUK26fMLNcSoq,https://audio12.forvo.com/audios/mp3/6/x/6x_9280153_41_455370.mp3,ma-ne-har
verde,green,https://drive.google.com/uc?export=download&id=1nfep5vIRHpIh_OnldGnPMW4nFTOtcc7r,https://upload.wikimedia.org/wikipedia/commons/b/b8/LL-Q1321_%28spa%29-Rodelar-verde.wav,bare-day
horas,hour,https://drive.google.com/uc?export=download&id=1xd9GtaCtTxA35UEmlmXhtwYoDAnI_o-y,https://audio12.forvo.com/audios/mp3/i/q/iq_9179519_41_8855_1071638.mp3,oh-ras
mesa,table,https://drive.google.com/uc?export=download&id=1wFHesN4FBjtPyWAdA7aemrO_f-oqoQMe,https://easypronunciation.com/audio_hash/spanish_mexican/100/2071b328e75a266d60534113b943cacc.mp3,mey-sah
mañana,morning,https://drive.google.com/uc?export=download&id=1Xg6tQrIKyr4lchWL-DpSA1tPDTS4MxCh,https://audio12.forvo.com/audios/mp3/8/h/8h_9318190_41_6478.mp3,man-ann-ya
guerra,war,https://drive.google.com/uc?export=download&id=1f4lLGPoeycJyDQWDuIdx0Q04VSlzk_yi,https://upload.wikimedia.org/wikipedia/commons/9/90/LL-Q1321_%28spa%29-AdrianAbdulBaha-guerra.wav,geh-rrah
amar,love,https://drive.google.com/uc?export=download&id=1bC6jy_6kaN0lmmPGVL3RsLARccCufcgC,https://upload.wikimedia.org/wikipedia/commons/7/7a/LL-Q1321_%28spa%29-AdrianAbdulBaha-amar.wav,ah-mahr
dinero,money,https://drive.google.com/uc?export=download&id=1NZNKHcLvYOKiasZO8MjNqjGcSvzdqW3R,https://upload.wikimedia.org/wikipedia/commons/8/83/LL-Q1321_%28spa%29-AdrianAbdulBaha-dinero.wav,dee-neh-roh
carretera,road,https://drive.google.com/uc?export=download&id=1Xm8HnlVnlvuUVVfQkzJLEQIXR6LLIJOQ,https://upload.wikimedia.org/wikipedia/commons/b/b7/LL-Q1321_%28spa%29-AdrianAbdulBaha-carretera.wav,ka-rre-te-ra
mapa,map,https://drive.google.com/uc?export=download&id=1QJCN7EIwaN62pfZMnHwBa75t4BKltcly,https://upload.wikimedia.org/wikipedia/commons/1/11/LL-Q1321_%28spa%29-AdrianAbdulBaha-mapa.wav,map-ah
lluvia,rain,https://drive.google.com/uc?export=download&id=1MJXQcr6dOiRQbuAQAVaQqkQRP8hsO7VK,https://upload.wikimedia.org/wikipedia/commons/9/99/LL-Q1321_%28spa%29-Rodelar-lluvia.wav,jew-byah
caza,hunt,https://drive.google.com/uc?export=download&id=1KaU1NKJXodC7SvKcF_XAxB9g-7dL1oVX,https://upload.wikimedia.org/wikipedia/commons/6/6a/LL-Q1321_%28spa%29-AdrianAbdulBaha-caza.wav,kah-sah
peso,weight,https://drive.google.com/uc?export=download&id=1k7UN1AmJdOnCv7cJ7GJLqFLmT1n23EzE,https://upload.wikimedia.org/wikipedia/commons/f/f9/LL-Q1321_%28spa%29-Rodrigo5260-peso.wav,peh-soh
hielo,ice,https://drive.google.com/uc?export=download&id=151pMAP1qavsldqpZc5STFnobBpDF9c4i,https://upload.wikimedia.org/wikipedia/commons/1/12/Es-hielo.ogg,yeh-low
ola,wave,https://drive.google.com/uc?export=download&id=1U2-xzQXtpkCR75ncipX0UieE1YrJE3Mb,https://upload.wikimedia.org/wikipedia/commons/1/1b/LL-Q1321_%28spa%29-AdrianAbdulBaha-ola.wav,oh-la
